,cmc,power,resistence,raridades,cluster_textclass,predicted_cluster,true_label
10049,0.25,0.1875,0.0,0.5,0.1524163568773234,2,0.08
10050,0.25,0.125,0.06666666666666667,0.0,0.027881040892193308,872,0.08
10051,0.3125,0.1875,0.13333333333333336,0.5,0.4907063197026022,327,0.04
10052,0.5,0.4375,0.2,0.0,0.1524163568773234,1189,0.03
10053,0.0625,0.0625,0.0,0.0,0.11524163568773234,63,0.15
10054,0.4375,0.375,0.33333333333333337,0.0,0.37732342007434944,668,0.03
10055,0.375,0.1875,0.13333333333333336,0.0,0.7713754646840149,502,0.03
10056,0.1875,0.125,0.06666666666666667,0.5,0.31226765799256506,478,3.68
10057,0.375,0.3125,0.26666666666666666,0.875,0.03531598513011152,676,9.99
10058,0.1875,0.125,0.06666666666666667,0.5,0.6802973977695167,32,0.25
10059,0.0625,0.0625,0.0,0.0,0.08364312267657992,222,0.09
10060,0.3125,0.0,0.2,0.0,0.01486988847583643,923,0.1
10061,0.125,0.0625,0.0,0.0,0.879182156133829,1266,0.1
10062,0.4375,0.25,0.2,0.5,0.2620817843866171,164,0.09
10063,0.3125,0.125,0.06666666666666667,0.5,0.7174721189591078,357,0.47
10064,0.25,0.125,0.06666666666666667,0.0,0.671003717472119,236,0.08
10065,0.125,0.125,0.06666666666666667,0.0,0.12453531598513011,448,0.07
10066,0.4375,0.3125,0.4,0.875,0.5650557620817843,787,1.5
10067,0.375,0.1875,0.26666666666666666,0.0,0.7174721189591078,523,0.05
10068,0.125,0.0625,0.0,0.0,0.22304832713754646,756,0.08
10069,0.375,0.125,0.06666666666666667,0.5,0.5539033457249071,962,9.0
10070,0.0625,0.0625,0.0,0.0,0.21747211895910779,1079,0.15
10071,0.4375,0.25,0.4666666666666667,0.875,0.22304832713754646,442,0.0
10072,0.25,0.125,0.06666666666666667,0.0,0.07434944237918215,37,0.1
10073,0.25,0.0625,0.2,0.875,0.8550185873605948,263,2.41
10074,0.1875,0.1875,0.13333333333333336,0.5,0.1003717472118959,602,0.09
10075,0.3125,0.1875,0.13333333333333336,0.0,0.07434944237918215,398,0.06
10076,0.1875,0.125,0.06666666666666667,0.0,0.3847583643122676,211,0.08
10077,0.1875,0.125,0.0,0.0,0.8364312267657992,1299,0.08
10078,0.3125,0.375,0.2,0.0,0.5539033457249071,672,0.07
10079,0.375,0.25,0.13333333333333336,0.0,0.5223048327137546,1137,0.08
10080,0.1875,0.0625,0.0,0.0,0.0483271375464684,922,0.05
10081,0.3125,0.1875,0.06666666666666667,0.0,0.8736059479553903,1117,0.27
10082,0.1875,0.0625,0.13333333333333336,0.5,0.0483271375464684,116,1.34
10083,0.1875,0.25,0.13333333333333336,0.875,0.8048327137546468,1218,2.66
10084,0.4375,0.4375,0.33333333333333337,0.875,0.14312267657992564,134,0.44
10085,0.25,0.125,0.06666666666666667,0.5,0.21561338289962825,282,0.08
10086,0.25,0.0625,0.0,0.0,0.3847583643122676,1113,0.1
10087,0.0625,0.0625,0.0,0.0,0.31226765799256506,796,0.09
10088,0.25,0.0,0.0,0.0,0.671003717472119,1148,0.07
10089,0.25,0.4375,0.4,0.875,0.10966542750929367,738,0.75
10090,0.3125,0.1875,0.13333333333333336,0.875,0.7955390334572491,70,3.18
10091,0.375,0.1875,0.13333333333333336,0.0,0.0483271375464684,19,0.09
10092,0.0625,0.0625,0.0,0.0,0.39776951672862454,80,0.07
10093,0.125,0.0625,0.0,0.0,0.5799256505576208,416,0.94
10094,0.125,0.0625,0.06666666666666667,0.0,0.0483271375464684,674,0.11
10095,0.25,0.25,0.2,0.5,0.0483271375464684,47,0.13
10096,0.3125,0.25,0.2,0.0,0.5223048327137546,373,0.06
10097,0.375,0.1875,0.33333333333333337,0.0,0.02973977695167286,1019,0.08
10098,0.125,0.0625,0.13333333333333336,0.0,0.7788104089219331,1247,0.1
10099,0.4375,0.3125,0.26666666666666666,0.875,0.5055762081784386,609,3.02
10100,0.0625,0.0625,0.0,0.0,0.4535315985130111,80,0.09
10101,0.25,0.1875,0.13333333333333336,0.0,0.0483271375464684,955,0.1
10102,0.375,0.5625,0.5333333333333333,0.875,0.0483271375464684,382,0.75
10103,0.25,0.1875,0.13333333333333336,0.0,0.5539033457249071,123,0.06
10104,0.3125,0.125,0.2,0.5,0.3252788104089219,815,0.1
10105,0.3125,0.25,0.2,0.875,0.28810408921933084,816,8.5
10106,0.125,0.125,0.06666666666666667,0.5,0.7472118959107806,470,0.2
10107,0.1875,0.0625,0.13333333333333336,0.0,0.018587360594795536,536,0.09
10108,0.125,0.125,0.0,0.0,0.9739776951672862,866,0.03
10109,0.1875,0.125,0.06666666666666667,0.0,0.07434944237918215,133,0.05
10110,0.3125,0.0625,0.0,0.0,0.4144981412639405,1113,0.08
10111,0.1875,0.0625,0.06666666666666667,0.875,0.5613382899628252,162,3.35
10112,0.3125,0.1875,0.13333333333333336,0.0,0.604089219330855,111,0.06
10113,0.1875,0.125,0.0,0.0,0.21747211895910779,405,0.07
10114,0.25,0.125,0.06666666666666667,0.5,0.12453531598513011,532,0.1
10115,0.0625,0.125,0.0,0.0,0.0483271375464684,222,0.11
10116,0.25,0.1875,0.13333333333333336,0.0,0.11524163568773234,366,0.05
10117,0.1875,0.1875,0.06666666666666667,0.5,0.05390334572490706,702,0.13
10118,0.3125,0.1875,0.13333333333333336,0.0,0.12267657992565055,499,0.05
10119,0.125,0.0625,0.0,0.0,0.6245353159851301,28,0.1
10120,0.375,0.5,0.4666666666666667,0.5,0.31970260223048325,1029,0.08
10121,0.3125,0.0625,0.0,0.0,0.912639405204461,216,0.13
10122,0.125,0.0625,0.0,0.0,0.4702602230483271,621,0.05
10123,0.25,0.1875,0.13333333333333336,0.0,0.5539033457249071,123,0.1
10124,0.125,0.125,0.0,0.5,0.007434944237918215,243,0.1
10125,0.375,0.375,0.2,0.0,0.4907063197026022,672,0.1
10126,0.25,0.1875,0.13333333333333336,0.0,0.5539033457249071,123,0.04
10127,0.3125,0.3125,0.06666666666666667,0.0,0.604089219330855,692,0.05
10128,0.0625,0.0625,0.0,0.0,0.0483271375464684,222,0.07
10129,0.1875,0.125,0.13333333333333336,0.0,0.08550185873605948,1194,0.05
10130,0.0625,0.125,0.0,0.5,0.4479553903345725,937,0.13
10131,0.375,0.3125,0.26666666666666666,0.875,0.1821561338289963,430,0.4
10132,0.0625,0.0625,0.0,0.0,0.41263940520446096,80,0.1
10133,0.25,0.125,0.06666666666666667,0.875,0.0762081784386617,361,0.5
10134,0.125,0.125,0.0,0.0,0.12267657992565055,610,0.05
10135,0.3125,0.3125,0.26666666666666666,0.875,0.09293680297397769,40,0.78
10136,0.25,0.1875,0.13333333333333336,0.0,0.5539033457249071,123,0.08
10137,0.25,0.125,0.2,0.0,0.5130111524163569,1120,0.05
10138,0.125,0.125,0.06666666666666667,0.0,0.604089219330855,306,0.15
10139,0.0625,0.0625,0.0,0.5,0.8141263940520446,91,0.24
10140,0.3125,0.1875,0.13333333333333336,0.0,0.5799256505576208,111,0.05
10141,0.125,0.1875,0.13333333333333336,0.0,0.12267657992565055,1066,0.08
10142,0.4375,0.25,0.2,0.875,0.12267657992565055,218,1.35
10143,0.0625,0.0625,0.0,0.5,0.7472118959107806,91,0.04
10144,0.25,0.125,0.06666666666666667,0.5,0.0483271375464684,707,0.37
10145,0.1875,0.25,0.2,0.5,0.45167286245353155,1177,0.13
10146,0.375,0.3125,0.13333333333333336,0.0,0.5799256505576208,259,0.04
10147,0.25,0.1875,0.06666666666666667,0.0,0.8364312267657992,153,0.04
10148,0.1875,0.125,0.0,0.5,0.04275092936802974,882,0.18
10149,0.375,0.25,0.2,0.0,0.0483271375464684,734,0.08
10150,0.25,0.125,0.2,0.0,0.28810408921933084,167,0.08
10151,0.3125,0.375,0.33333333333333337,0.5,0.12267657992565055,414,0.1
10152,0.1875,0.125,0.06666666666666667,0.0,0.28810408921933084,807,0.08
10153,0.375,0.1875,0.13333333333333336,0.5,0.4739776951672862,181,0.04
10154,0.125,0.0625,0.0,0.0,0.38104089219330856,316,0.04
10155,0.3125,0.1875,0.26666666666666666,0.5,0.39219330855018586,343,0.04
10156,0.0625,0.0,0.2,0.0,0.3903345724907063,1020,0.04
10157,0.25,0.1875,0.13333333333333336,0.0,0.9609665427509293,421,0.04
10158,0.25,0.125,0.06666666666666667,0.0,0.1691449814126394,889,0.04
10159,0.1875,0.1875,0.0,0.0,0.7676579925650557,404,0.04
10160,0.125,0.0625,0.0,0.5,0.07806691449814127,1311,1.27
10161,0.125,0.125,0.0,0.0,0.9033457249070631,402,0.5
10162,0.125,0.0625,0.0,0.0,0.32342007434944237,999,0.04
10163,0.3125,0.1875,0.13333333333333336,0.0,0.32342007434944237,877,0.04
10164,0.25,0.125,0.0,0.5,0.828996282527881,8,0.04
10165,0.125,0.1875,0.13333333333333336,0.0,0.2211895910780669,704,0.04
10166,0.125,0.125,0.0,0.0,0.8048327137546468,761,0.04
10167,0.25,0.125,0.13333333333333336,0.0,0.0055762081784386614,1213,0.04
10168,0.0625,0.0625,0.0,0.0,0.5148698884758364,253,0.04
10169,0.0625,0.0625,0.06666666666666667,0.5,0.03345724907063197,887,0.04
10170,0.1875,0.125,0.06666666666666667,0.0,0.2732342007434944,64,0.04
10171,0.1875,0.0,0.2,0.0,0.9033457249070631,474,0.04
10172,0.3125,0.1875,0.06666666666666667,0.5,0.9033457249070631,115,0.04
10173,0.375,0.25,0.4,0.0,0.3308550185873606,1171,0.04
10174,0.1875,0.125,0.13333333333333336,0.5,0.07434944237918215,975,0.05
10175,0.125,0.1875,0.06666666666666667,0.0,0.7100371747211895,871,0.04
10176,0.0625,0.0625,0.0,0.0,0.9591078066914498,182,0.04
10177,0.3125,0.25,0.2,0.0,0.8048327137546468,363,0.04
10178,0.1875,0.1875,0.0,0.0,0.2936802973977695,1321,0.04
10179,0.1875,0.0625,0.13333333333333336,0.0,0.5037174721189591,995,0.07
10180,0.1875,0.125,0.06666666666666667,0.5,0.4219330855018587,110,0.09
10181,0.1875,0.0625,0.0,0.5,0.21561338289962825,247,0.05
10182,0.25,0.1875,0.06666666666666667,0.0,0.5855018587360594,38,0.04
10183,0.3125,0.125,0.06666666666666667,0.5,0.9442379182156133,395,0.09
10184,0.1875,0.125,0.0,0.0,0.5074349442379182,386,0.04
10185,0.125,0.0625,0.06666666666666667,0.0,0.5855018587360594,848,0.04
10186,0.25,0.1875,0.0,0.0,0.7063197026022304,966,0.04
10187,0.3125,0.25,0.2,0.5,0.31970260223048325,54,0.04
10188,0.125,0.125,0.06666666666666667,0.0,0.0018587360594795538,982,0.04
10189,0.125,0.1875,0.0,0.5,0.5074349442379182,16,0.07
10190,0.25,0.25,0.06666666666666667,0.5,0.9609665427509293,665,0.04
10191,0.0625,0.0625,0.0,0.5,0.47769516728624534,1065,0.25
10192,0.1875,0.1875,0.06666666666666667,0.0,0.9609665427509293,661,0.2
10193,0.3125,0.25,0.26666666666666666,0.0,0.26022304832713755,1302,0.04
10194,0.125,0.125,0.0,0.0,0.9609665427509293,866,0.04
10195,0.0625,0.0625,0.06666666666666667,0.0,0.16728624535315983,595,0.04
10196,0.3125,0.125,0.13333333333333336,0.0,0.7620817843866171,291,0.04
10197,0.125,0.125,0.06666666666666667,0.0,0.1895910780669145,349,0.04
10198,0.375,0.375,0.33333333333333337,0.5,0.9349442379182156,1216,0.03
10199,0.25,0.25,0.2,0.5,0.9609665427509293,25,0.05
10200,0.3125,0.25,0.2,0.5,0.1691449814126394,1205,0.04
10201,0.25,0.125,0.2,0.0,0.5074349442379182,1120,0.04
10202,0.1875,0.0625,0.2,0.0,0.0966542750929368,628,0.04
10203,0.1875,0.1875,0.13333333333333336,0.0,0.5074349442379182,1323,0.45
10204,0.375,0.375,0.13333333333333336,0.0,0.7713754646840149,101,0.04
10205,0.125,0.1875,0.0,0.5,0.5148698884758364,16,0.04
10206,0.1875,0.25,0.06666666666666667,0.0,0.5297397769516728,642,0.04
10207,0.125,0.125,0.06666666666666667,0.5,0.6282527881040892,447,0.1
10208,0.25,0.125,0.06666666666666667,0.5,0.7825278810408921,8,0.04
10209,0.125,0.125,0.06666666666666667,0.0,0.1970260223048327,349,0.1
10210,0.1875,0.25,0.06666666666666667,0.5,0.8754646840148699,716,0.05
10211,0.1875,0.0625,0.2,0.0,0.6319702602230483,74,0.04
10212,0.125,0.125,0.13333333333333336,0.0,0.7713754646840149,1247,0.04
10213,0.25,0.125,0.2,0.5,0.27695167286245354,456,3.0
10214,0.1875,0.1875,0.13333333333333336,0.5,0.7546468401486989,368,4.65
10215,0.1875,0.25,0.06666666666666667,0.5,0.983271375464684,913,1.31
10216,0.25,0.125,0.2,0.5,0.5223048327137546,586,0.05
10217,0.1875,0.125,0.0,0.5,0.16728624535315983,1325,0.45
10218,0.25,0.25,0.2,0.5,0.533457249070632,1010,0.04
10219,0.375,0.25,0.26666666666666666,0.0,0.12825278810408922,135,0.59
10220,0.125,0.125,0.06666666666666667,0.0,0.912639405204461,996,0.04
10221,0.1875,0.125,0.13333333333333336,0.5,0.8884758364312267,543,0.99
10222,0.375,0.3125,0.33333333333333337,0.0,0.6933085501858736,1279,1.5
10223,0.25,0.1875,0.13333333333333336,0.5,0.9275092936802973,285,0.06
10224,0.25,0.1875,0.2,0.5,0.5762081784386617,586,0.1
10225,0.1875,0.125,0.0,0.5,0.9907063197026021,823,0.09
10226,0.25,0.1875,0.2,0.5,0.5130111524163569,586,5.95
10227,0.3125,0.3125,0.13333333333333336,0.0,0.20260223048327136,537,0.04
10228,0.1875,0.1875,0.0,0.5,0.06505576208178439,702,0.05
10229,0.25,0.3125,0.26666666666666666,0.5,0.5074349442379182,618,0.09
10230,0.4375,0.25,0.26666666666666666,0.0,0.8643122676579925,812,0.04
10231,0.125,0.125,0.06666666666666667,0.0,0.9033457249070631,996,0.04
10232,0.3125,0.25,0.2,0.0,0.39776951672862454,483,1.5
10233,0.25,0.1875,0.13333333333333336,0.5,0.22304832713754646,213,0.04
10234,0.1875,0.1875,0.06666666666666667,0.0,0.3475836431226766,340,0.04
10235,0.125,0.125,0.0,0.0,0.5074349442379182,731,0.04
10236,0.25,0.125,0.13333333333333336,0.0,0.4907063197026022,791,0.04
10237,0.1875,0.25,0.0,0.5,0.16728624535315983,562,0.04
10238,0.25,0.1875,0.13333333333333336,0.5,0.29925650557620814,128,0.06
10239,0.3125,0.125,0.2,0.0,0.3866171003717472,989,0.03
10240,0.1875,0.125,0.13333333333333336,0.0,0.2788104089219331,1028,0.04
10241,0.125,0.125,0.06666666666666667,0.0,0.28810408921933084,326,0.06
10242,0.25,0.1875,0.0,0.5,0.8810408921933085,115,0.0
10243,0.1875,0.1875,0.06666666666666667,0.5,0.07806691449814127,702,0.07
10244,0.1875,0.125,0.06666666666666667,0.5,0.4851301115241635,596,0.1
10245,0.3125,0.1875,0.13333333333333336,0.5,0.1449814126394052,118,0.0
10246,0.1875,0.125,0.06666666666666667,0.5,0.9237918215613382,66,0.0
10247,0.0625,0.0625,0.0,0.0,0.35130111524163565,796,0.06
10248,0.0625,0.0625,0.0,0.5,0.6505576208178439,65,0.0
10249,0.25,0.1875,0.06666666666666667,0.5,0.29925650557620814,245,0.09
10250,0.125,0.125,0.0,0.5,0.5910780669144982,625,0.0
10251,0.25,0.0625,0.0,0.5,0.6282527881040892,358,0.0
10252,0.125,0.125,0.0,0.0,0.18401486988847582,34,0.08
10253,0.3125,0.1875,0.26666666666666666,0.0,0.4052044609665427,919,0.04
10254,0.125,0.0,0.13333333333333336,0.5,0.08921933085501858,393,0.0
10255,0.375,0.375,0.33333333333333337,0.0,0.39776951672862454,668,0.06
10256,0.1875,0.125,0.13333333333333336,0.0,0.10966542750929367,1194,0.05
10257,0.25,0.1875,0.0,0.5,0.8550185873605948,1103,0.45
10258,0.1875,0.125,0.06666666666666667,0.5,0.6933085501858736,32,0.06
10259,0.25,0.25,0.06666666666666667,0.5,0.42007434944237915,1248,0.2
10260,0.3125,0.25,0.2,0.5,0.8866171003717471,1246,0.05
10261,0.1875,0.125,0.13333333333333336,0.5,1.0,1140,0.0
10262,0.375,0.4375,0.4,0.0,0.1970260223048327,1104,0.0
10263,0.125,0.125,0.0,0.5,0.7063197026022304,232,0.0
10264,0.125,0.1875,0.13333333333333336,0.5,0.6933085501858736,1297,0.06
10265,0.125,0.0625,0.0,0.0,0.13568773234200743,353,0.1
10266,0.25,0.125,0.2,0.0,0.21561338289962825,1075,0.06
10267,0.25,0.25,0.06666666666666667,0.0,0.3550185873605948,380,0.06
10268,0.1875,0.1875,0.13333333333333336,0.5,0.29925650557620814,1226,0.1
10269,0.1875,0.125,0.06666666666666667,0.0,0.29925650557620814,807,0.07
10270,0.125,0.0625,0.06666666666666667,0.0,0.3048327137546468,57,0.0
10271,0.3125,0.3125,0.2,0.0,0.29925650557620814,1302,0.0
10272,0.1875,0.125,0.06666666666666667,0.5,0.7118959107806692,32,0.06
10273,0.125,0.125,0.0,0.5,0.7955390334572491,1257,0.1
10274,0.1875,0.1875,0.13333333333333336,0.0,0.6301115241635687,524,0.0
10275,0.125,0.125,0.0,0.5,0.5743494423791822,625,0.1
10276,0.125,0.0625,0.13333333333333336,0.0,0.5892193308550185,203,0.03
10277,0.1875,0.1875,0.06666666666666667,0.5,0.7713754646840149,578,0.0
10278,0.0625,0.0625,0.0,0.5,0.29925650557620814,959,0.0
10279,0.25,0.1875,0.13333333333333336,0.0,0.516728624535316,123,0.0
10280,0.125,0.125,0.06666666666666667,0.5,0.29925650557620814,508,0.59
10281,0.1875,0.125,0.13333333333333336,0.5,0.29925650557620814,1226,0.24
10282,0.125,0.125,0.0,0.0,0.29925650557620814,446,0.0
10283,0.25,0.1875,0.13333333333333336,0.0,0.6152416356877323,524,0.0
10284,0.375,0.375,0.33333333333333337,0.0,0.5390334572490706,122,0.04
10285,0.125,0.1875,0.13333333333333336,0.5,0.8029739776951672,368,0.05
10286,0.0625,0.0625,0.06666666666666667,0.0,0.9144981412639405,720,0.07
10287,0.125,0.0,0.2,0.0,0.2788104089219331,696,0.05
10288,0.125,0.0625,0.0,0.0,0.12267657992565055,825,0.0
10289,0.25,0.25,0.13333333333333336,0.5,0.4758364312267658,895,0.0
10290,0.125,0.125,0.06666666666666667,0.0,0.7286245353159851,871,0.04
10291,0.25,0.1875,0.2,0.0,0.29925650557620814,953,0.07
10292,0.125,0.125,0.06666666666666667,0.5,0.16728624535315983,308,0.0
10293,0.1875,0.125,0.06666666666666667,0.5,0.5018587360594795,596,0.0
10294,0.25,0.3125,0.33333333333333337,0.5,0.5390334572490706,528,0.04
10295,0.0625,0.125,0.06666666666666667,0.5,0.9200743494423791,573,0.1
10296,0.1875,0.0625,0.2,0.0,0.020446096654275093,847,0.0
10297,0.125,0.0625,0.0,0.0,0.20631970260223048,756,0.13
10298,0.1875,0.125,0.13333333333333336,0.5,0.38289962825278806,400,0.17
10299,0.25,0.1875,0.2,0.5,0.8513011152416357,904,0.13
10300,0.0625,0.0625,0.0,0.5,0.7174721189591078,65,0.22
10301,0.125,0.125,0.06666666666666667,0.5,0.4014869888475836,252,0.95
10302,0.125,0.0,0.06666666666666667,0.5,0.20631970260223048,1007,0.79
10303,0.1875,0.0,0.0,0.0,0.01486988847583643,922,0.05
10304,0.3125,0.125,0.13333333333333336,0.0,0.20631970260223048,499,0.09
10305,0.125,0.125,0.0,0.0,0.7286245353159851,445,0.06
10306,0.1875,0.125,0.0,0.0,0.671003717472119,379,0.05
10307,0.1875,0.125,0.06666666666666667,0.5,0.8494423791821561,224,0.6
10308,0.1875,0.125,0.0,0.0,0.5260223048327137,386,0.05
10309,0.3125,0.1875,0.13333333333333336,0.0,0.2453531598513011,367,0.05
10310,0.3125,0.25,0.2,0.875,0.22490706319702602,27,1.0
10311,0.25,0.125,0.13333333333333336,0.0,0.4795539033457249,791,0.05
10312,0.0625,0.0625,0.0,0.0,0.3661710037174721,796,0.04
10313,0.125,0.0625,0.0,0.5,0.6561338289962825,199,0.14
10314,0.3125,0.125,0.06666666666666667,0.5,0.8494423791821561,1005,0.22
10315,0.1875,0.125,0.0,0.0,0.7527881040892193,797,0.06
10316,0.125,0.0625,0.0,0.0,0.9237918215613382,55,0.13
10317,0.25,0.0625,0.13333333333333336,0.5,0.9237918215613382,1003,0.12
10318,0.25,0.1875,0.13333333333333336,0.5,0.7397769516728624,267,0.18
10319,0.25,0.0,0.2,0.5,0.08921933085501858,763,0.1
10320,0.125,0.0625,0.0,0.5,0.654275092936803,199,0.25
10321,0.3125,0.1875,0.13333333333333336,0.0,0.07434944237918215,398,0.05
10322,0.0625,0.0625,0.06666666666666667,0.5,0.21747211895910779,1007,0.28
10323,0.25,0.1875,0.06666666666666667,0.875,0.9944237918215613,6,0.27
10324,0.125,0.0,0.0,0.0,0.2453531598513011,173,0.05
10325,0.1875,0.125,0.06666666666666667,0.0,0.5483271375464683,59,0.05
10326,0.0625,0.0625,0.0,0.0,0.36059479553903345,796,0.55
10327,0.125,0.125,0.06666666666666667,0.5,0.4014869888475836,252,0.35
10328,0.25,0.1875,0.13333333333333336,0.875,0.929368029739777,142,5.99
10329,0.25,0.25,0.0,0.0,0.2453531598513011,542,0.08
10330,0.3125,0.1875,0.13333333333333336,0.5,0.8494423791821561,207,0.1
10331,0.125,0.0625,0.0,0.0,0.20631970260223048,756,0.13
10332,0.25,0.125,0.06666666666666667,0.5,0.36059479553903345,594,5.59
10333,0.125,0.1875,0.13333333333333336,0.0,0.06691449814126393,1066,0.07
10334,0.3125,0.1875,0.06666666666666667,0.0,0.39776951672862454,1185,0.05
10335,0.1875,0.1875,0.13333333333333336,0.5,0.10594795539033457,602,0.2
10336,0.1875,0.125,0.06666666666666667,0.0,0.4702602230483271,59,0.05
10337,0.125,0.125,0.0,0.0,0.70817843866171,445,0.05
10338,0.25,0.1875,0.13333333333333336,0.5,0.6765799256505576,126,0.13
10339,0.0625,0.0625,0.0,0.0,0.30297397769516726,796,0.08
10340,0.0625,0.0625,0.0,0.5,0.3308550185873606,959,0.06
10341,0.3125,0.1875,0.13333333333333336,0.875,0.20631970260223048,907,11.33
10342,0.3125,0.1875,0.13333333333333336,0.875,0.5427509293680297,411,0.48
10343,0.375,0.25,0.13333333333333336,0.0,0.20631970260223048,582,0.03
10344,0.1875,0.125,0.0,0.0,0.3048327137546468,1161,0.05
10345,0.25,0.1875,0.13333333333333336,0.875,0.22490706319702602,237,2.09
10346,0.1875,0.1875,0.13333333333333336,0.5,0.20631970260223048,755,0.18
10347,0.3125,0.125,0.13333333333333336,0.0,0.20631970260223048,499,0.04
10348,0.25,0.1875,0.0,0.5,0.8494423791821561,1103,0.13
10349,0.3125,0.4375,0.13333333333333336,0.875,0.7267657992565055,865,0.66
10350,0.4375,0.25,0.2,0.875,0.32342007434944237,484,0.5
10351,0.3125,0.1875,0.13333333333333336,0.5,0.8884758364312267,207,0.12
10352,0.1875,0.0625,0.0,0.5,0.0762081784386617,109,0.13
10353,0.1875,0.125,0.0,0.0,0.2453531598513011,405,0.08
10354,0.3125,0.1875,0.13333333333333336,0.0,0.061338289962825275,398,0.05
10355,0.1875,0.125,0.0,0.5,0.8141263940520446,1103,0.05
10356,0.25,0.25,0.2,0.5,0.2453531598513011,851,0.1
10357,0.1875,0.125,0.13333333333333336,0.5,0.10966542750929367,785,0.25
10358,0.25,0.125,0.06666666666666667,0.0,0.6319702602230483,1182,0.08
10359,0.375,0.375,0.2,0.0,0.2453531598513011,39,0.08
10360,0.0625,0.0625,0.0,0.0,0.2453531598513011,293,0.04
10361,0.25,0.3125,0.2,0.5,0.8513011152416357,1312,0.3
10362,0.75,0.5,0.4666666666666667,0.875,0.46096654275092935,1305,1.79
10363,0.125,0.0625,0.0,0.5,0.01486988847583643,423,0.06
10364,0.125,0.125,0.06666666666666667,0.5,0.16728624535315983,308,0.14
10365,0.125,0.0625,0.0,0.0,0.7881040892193308,11,0.32
10366,0.25,0.125,0.2,0.0,0.7881040892193308,88,0.05
10367,0.0625,0.125,0.06666666666666667,0.0,0.9907063197026021,1241,13.2
10368,0.0625,0.0625,0.0,0.0,0.0241635687732342,970,0.04
10369,0.25,0.125,0.2,0.5,0.44423791821561337,1080,0.08
10370,0.25,0.125,0.06666666666666667,0.0,0.6691449814126393,236,0.04
10371,0.4375,0.4375,0.4,0.625,0.12825278810408922,214,0.99
10372,0.125,0.0625,0.06666666666666667,0.0,0.08921933085501858,674,0.03
10373,0.3125,0.1875,0.13333333333333336,0.0,0.9275092936802973,30,0.04
10374,0.0625,0.0625,0.0,0.0,0.6524163568773234,279,0.08
10375,0.25,0.125,0.0,0.0,0.6914498141263941,1148,0.06
10376,0.375,0.375,0.33333333333333337,0.875,0.12267657992565055,684,0.0
10377,0.1875,0.125,0.06666666666666667,0.0,0.6914498141263941,143,0.08
10378,0.375,0.375,0.13333333333333336,0.5,0.8866171003717471,846,0.06
10379,0.125,0.125,0.0,0.0,0.07434944237918215,610,0.05
10380,0.0625,0.0625,0.0,0.0,0.1821561338289963,1079,0.11
10381,0.25,0.1875,0.06666666666666667,0.875,0.6914498141263941,896,6.99
10382,0.25,0.1875,0.13333333333333336,0.0,0.7881040892193308,560,0.04
10383,0.125,0.125,0.0,0.5,0.10780669144981413,1176,0.07
10384,0.1875,0.125,0.06666666666666667,0.0,0.9591078066914498,251,0.04
10385,0.375,0.3125,0.2,0.0,0.4479553903345725,983,0.04
10386,0.375,0.25,0.2,0.5,0.7118959107806692,305,0.07
10387,0.125,0.125,0.0,0.0,0.2007434944237918,34,0.04
10388,0.25,0.1875,0.13333333333333336,0.5,0.19144981412639403,213,0.05
10389,0.125,0.125,0.0,0.875,0.6765799256505576,833,0.3
10390,0.1875,0.125,0.06666666666666667,0.0,0.4535315985130111,211,0.05
10391,0.3125,0.1875,0.26666666666666666,0.5,0.7973977695167286,555,0.06
10392,0.3125,0.25,0.2,0.5,0.6933085501858736,436,2.24
10393,0.125,0.125,0.06666666666666667,0.0,0.7881040892193308,82,0.21
10394,0.1875,0.125,0.13333333333333336,0.0,0.6914498141263941,561,0.2
10395,0.25,0.25,0.2,0.875,0.7881040892193308,31,0.15
10396,0.125,0.125,0.0,0.5,0.08364312267657992,1176,0.08
10397,0.3125,0.3125,0.13333333333333336,0.875,0.7620817843866171,545,0.7
10398,0.25,0.1875,0.0,0.0,0.4014869888475836,1074,0.05
10399,0.1875,0.125,0.06666666666666667,0.0,0.4163568773234201,211,0.05
10400,0.25,0.125,0.06666666666666667,0.0,0.7881040892193308,682,0.04
10401,0.25,0.125,0.06666666666666667,0.0,0.6914498141263941,236,0.06
10402,0.1875,0.0,0.0,0.5,0.0724907063197026,109,2.0
10403,0.375,0.1875,0.13333333333333336,0.5,0.03717472118959107,172,0.1
10404,0.25,0.25,0.2,0.625,0.10594795539033457,987,0.35
10405,0.1875,0.125,0.06666666666666667,0.0,0.6412639405204461,644,0.05
10406,0.1875,0.125,0.06666666666666667,0.5,0.5223048327137546,90,0.91
10407,0.1875,0.0625,0.0,0.875,0.40892193308550184,194,8.9
10408,0.125,0.0625,0.0,0.5,0.6914498141263941,199,0.19
10409,0.1875,0.0625,0.13333333333333336,0.5,0.9423791821561338,1140,0.06
10410,0.3125,0.25,0.06666666666666667,0.0,0.6245353159851301,692,0.03
10411,0.1875,0.125,0.06666666666666667,0.0,0.28810408921933084,807,0.04
10412,0.3125,0.1875,0.2,0.0,0.17100371747211895,1283,0.05
10413,0.1875,0.0625,0.13333333333333336,0.0,0.41263940520446096,301,0.05
10414,0.0625,0.0625,0.0,0.0,0.6914498141263941,223,0.1
10415,0.1875,0.1875,0.0,0.0,0.7156133828996282,404,0.05
10416,0.125,0.0,0.33333333333333337,0.0,0.5576208178438662,403,0.25
